진료년도,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2018,경남,김해시,여,0~9세,0,0,0
2018,경남,김해시,여,10~19세,0,0,0
2018,경남,김해시,여,20~29세,0,0,0
2018,경남,김해시,여,30~39세,0,0,0
2018,경남,김해시,여,40~49세,0,0,0
2018,경남,김해시,여,50~59세,36,1783,132495010
2018,경남,김해시,여,60~69세,165,11288,845848200
2018,경남,김해시,여,70~79세,1102,98519,7230465560
2018,경남,김해시,여,80~89세,2209,317918,23490216760
2018,경남,김해시,여,90~99세,536,101732,7520393710
2018,경남,김해시,여,100세 이상,10,1932,142990310
2018,경남,사천시,남,0~9세,0,0,0
2018,경남,사천시,남,10~19세,0,0,0
2018,경남,사천시,남,20~29세,0,0,0
2018,경남,사천시,남,30~39세,0,0,0
2018,경남,사천시,남,40~49세,0,0,0
2018,경남,사천시,남,50~59세,0,0,0
2018,경남,사천시,남,60~69세,53,3488,250256780
2018,경남,사천시,남,70~79세,186,7647,526572600
2018,경남,사천시,남,80~89세,206,8342,591773060
2018,경남,사천시,남,90~99세,31,1964,139260810
2018,경남,사천시,남,100세 이상,0,0,0
2018,경남,사천시,여,0~9세,0,0,0
2018,경남,사천시,여,10~19세,0,0,0
2018,경남,사천시,여,20~29세,0,0,0
2018,경남,사천시,여,30~39세,0,0,0
2018,경남,사천시,여,40~49세,0,0,0
2018,경남,사천시,여,50~59세,0,0,0
2018,경남,사천시,여,60~69세,52,1282,88953950
2018,경남,사천시,여,70~79세,442,14948,1020164150
2018,경남,사천시,여,80~89세,867,49752,3536292950
2018,경남,사천시,여,90~99세,250,18775,1345946340
2018,경남,사천시,여,100세 이상,0,0,0
2018,경남,진주시,남,0~9세,0,0,0
2018,경남,진주시,남,10~19세,0,0,0
2018,경남,진주시,남,20~29세,0,0,0
2018,경남,진주시,남,30~39세,0,0,0
2018,경남,진주시,남,40~49세,0,0,0
2018,경남,진주시,남,50~59세,21,1076,75599140
2018,경남,진주시,남,60~69세,137,4055,316904770
2018,경남,진주시,남,70~79세,572,11661,820705170
2018,경남,진주시,남,80~89세,606,13572,967154750
2018,경남,진주시,남,90~99세,88,3011,217948980
2018,경남,진주시,남,100세 이상,0,0,0
2018,경남,진주시,여,0~9세,0,0,0
2018,경남,진주시,여,10~19세,0,0,0
2018,경남,진주시,여,20~29세,0,0,0
2018,경남,진주시,여,30~39세,0,0,0
2018,경남,진주시,여,40~49세,0,0,0
2018,경남,진주시,여,50~59세,36,186,11037340
2018,경남,진주시,여,60~69세,195,1965,148664170
2018,경남,진주시,여,70~79세,1170,22472,1590039990
2018,경남,진주시,여,80~89세,1889,60772,4353316400
2018,경남,진주시,여,90~99세,446,23889,1717930520
2018,경남,진주시,여,100세 이상,11,495,35916260
2018,경남,창원마산회원구,남,0~9세,0,0,0
2018,경남,창원마산회원구,남,10~19세,0,0,0
2018,경남,창원마산회원구,남,20~29세,0,0,0
2018,경남,창원마산회원구,남,30~39세,0,0,0
2018,경남,창원마산회원구,남,40~49세,0,0,0
2018,경남,창원마산회원구,남,50~59세,29,236,16924480
2018,경남,창원마산회원구,남,60~69세,133,2209,152972250
2018,경남,창원마산회원구,남,70~79세,296,10906,784974570
2018,경남,창원마산회원구,남,80~89세,366,17665,1298587490
2018,경남,창원마산회원구,남,90~99세,42,3780,272590520
2018,경남,창원마산회원구,남,100세 이상,0,0,0
2018,경남,창원마산회원구,여,0~9세,0,0,0
2018,경남,창원마산회원구,여,10~19세,0,0,0
2018,경남,창원마산회원구,여,20~29세,0,0,0
2018,경남,창원마산회원구,여,30~39세,0,0,0
2018,경남,창원마산회원구,여,40~49세,0,0,0
2018,경남,창원마산회원구,여,50~59세,17,1006,75519000
2018,경남,창원마산회원구,여,60~69세,161,3603,258296480
2018,경남,창원마산회원구,여,70~79세,723,25997,1864731870
2018,경남,창원마산회원구,여,80~89세,1258,111449,8172041920
2018,경남,창원마산회원구,여,90~99세,309,41008,3073897560
2018,경남,창원마산회원구,여,100세 이상,0,0,0
2018,경남,창원마산합포구,남,0~9세,0,0,0
2018,경남,창원마산합포구,남,10~19세,0,0,0
2018,경남,창원마산합포구,남,20~29세,0,0,0
2018,경남,창원마산합포구,남,30~39세,0,0,0
2018,경남,창원마산합포구,남,40~49세,0,0,0
2018,경남,창원마산합포구,남,50~59세,28,1169,120516670
2018,경남,창원마산합포구,남,60~69세,137,6619,497232580
2018,경남,창원마산합포구,남,70~79세,473,15494,1192171120
2018,경남,창원마산합포구,남,80~89세,428,19061,1379870340
2018,경남,창원마산합포구,남,90~99세,68,4641,303532140
2018,경남,창원마산합포구,남,100세 이상,0,0,0
2018,경남,창원마산합포구,여,0~9세,0,0,0
2018,경남,창원마산합포구,여,10~19세,0,0,0
2018,경남,창원마산합포구,여,20~29세,0,0,0
2018,경남,창원마산합포구,여,30~39세,0,0,0
2018,경남,창원마산합포구,여,40~49세,0,0,0
2018,경남,창원마산합포구,여,50~59세,30,623,44719670
2018,경남,창원마산합포구,여,60~69세,153,3278,236712720
2018,경남,창원마산합포구,여,70~79세,816,33462,2409138600
2018,경남,창원마산합포구,여,80~89세,1440,117321,8411129700
2018,경남,창원마산합포구,여,90~99세,348,45689,3329531680
2018,경남,창원마산합포구,여,100세 이상,0,0,0
2018,경남,창원진해구,남,0~9세,0,0,0
2018,경남,창원진해구,남,10~19세,0,0,0
2018,경남,창원진해구,남,20~29세,0,0,0
2018,경남,창원진해구,남,30~39세,0,0,0
2018,경남,창원진해구,남,40~49세,0,0,0
2018,경남,창원진해구,남,50~59세,11,445,27415680
2018,경남,창원진해구,남,60~69세,57,3676,217426060
2018,경남,창원진해구,남,70~79세,213,10968,736285070
2018,경남,창원진해구,남,80~89세,222,10619,736644940
2018,경남,창원진해구,남,90~99세,33,2425,172969240
2018,경남,창원진해구,남,100세 이상,0,0,0
2018,경남,창원진해구,여,0~9세,0,0,0
2018,경남,창원진해구,여,10~19세,0,0,0
2018,경남,창원진해구,여,20~29세,0,0,0
2018,경남,창원진해구,여,30~39세,0,0,0
2018,경남,창원진해구,여,40~49세,0,0,0
2018,경남,창원진해구,여,50~59세,16,42,2905440
2018,경남,창원진해구,여,60~69세,100,3564,230308340
2018,경남,창원진해구,여,70~79세,400,18275,1291892250
2018,경남,창원진해구,여,80~89세,754,78130,5622495050
2018,경남,창원진해구,여,90~99세,202,27237,1992489880
2018,경남,창원진해구,여,100세 이상,0,0,0
2018,경남,창원의창구,남,0~9세,0,0,0
2018,경남,창원의창구,남,10~19세,0,0,0
2018,경남,창원의창구,남,20~29세,0,0,0
2018,경남,창원의창구,남,30~39세,0,0,0
2018,경남,창원의창구,남,40~49세,0,0,0
2018,경남,창원의창구,남,50~59세,16,934,77828710
2018,경남,창원의창구,남,60~69세,100,4892,362581110
2018,경남,창원의창구,남,70~79세,319,18414,1368139980
2018,경남,창원의창구,남,80~89세,361,22870,1690372870
2018,경남,창원의창구,남,90~99세,71,6804,503902970
2018,경남,창원의창구,남,100세 이상,0,0,0
2018,경남,창원의창구,여,0~9세,0,0,0
2018,경남,창원의창구,여,10~19세,0,0,0
2018,경남,창원의창구,여,20~29세,0,0,0
2018,경남,창원의창구,여,30~39세,0,0,0
2018,경남,창원의창구,여,40~49세,0,0,0
2018,경남,창원의창구,여,50~59세,21,811,62313570
2018,경남,창원의창구,여,60~69세,111,3375,257866340
2018,경남,창원의창구,여,70~79세,779,37027,2715197970
2018,경남,창원의창구,여,80~89세,1440,141050,10502878160
2018,경남,창원의창구,여,90~99세,320,39779,2964977420
2018,경남,창원의창구,여,100세 이상,0,0,0
2018,경남,창원성산구,남,0~9세,0,0,0
2018,경남,창원성산구,남,10~19세,0,0,0
2018,경남,창원성산구,남,20~29세,0,0,0
2018,경남,창원성산구,남,30~39세,0,0,0
2018,경남,창원성산구,남,40~49세,0,0,0
2018,경남,창원성산구,남,50~59세,23,174,3670330
2018,경남,창원성산구,남,60~69세,71,718,67105480
2018,경남,창원성산구,남,70~79세,119,1417,158622550
2018,경남,창원성산구,남,80~89세,94,1037,87406510
2018,경남,창원성산구,남,90~99세,10,744,83327610
2018,경남,창원성산구,남,100세 이상,0,0,0
2018,경남,창원성산구,여,0~9세,0,0,0
2018,경남,창원성산구,여,10~19세,0,0,0
2018,경남,창원성산구,여,20~29세,0,0,0
2018,경남,창원성산구,여,30~39세,0,0,0
2018,경남,창원성산구,여,40~49세,0,0,0
2018,경남,창원성산구,여,50~59세,18,72,7717560
2018,경남,창원성산구,여,60~69세,72,854,72631450
2018,경남,창원성산구,여,70~79세,287,3499,359792460
2018,경남,창원성산구,여,80~89세,392,10387,852191730
2018,경남,창원성산구,여,90~99세,64,2546,186601440
2018,경남,창원성산구,여,100세 이상,0,0,0
2018,경남,통영시,남,0~9세,0,0,0
2018,경남,통영시,남,10~19세,0,0,0
2018,경남,통영시,남,20~29세,0,0,0
2018,경남,통영시,남,30~39세,0,0,0
2018,경남,통영시,남,40~49세,0,0,0
2018,경남,통영시,남,50~59세,11,45,3518590
2018,경남,통영시,남,60~69세,77,1376,107526180
2018,경남,통영시,남,70~79세,214,4017,289229990
2018,경남,통영시,남,80~89세,203,8945,671923320
2018,경남,통영시,남,90~99세,29,1549,114124080
2018,경남,통영시,남,100세 이상,0,0,0
2018,경남,통영시,여,0~9세,0,0,0
2018,경남,통영시,여,10~19세,0,0,0
2018,경남,통영시,여,20~29세,0,0,0
2018,경남,통영시,여,30~39세,0,0,0
2018,경남,통영시,여,40~49세,0,0,0
2018,경남,통영시,여,50~59세,24,355,29938530
2018,경남,통영시,여,60~69세,121,1373,93160740
2018,경남,통영시,여,70~79세,436,12828,984897990
2018,경남,통영시,여,80~89세,659,32981,2430545120
2018,경남,통영시,여,90~99세,161,11160,805154940
2018,경남,통영시,여,100세 이상,0,0,0
2018,경남,밀양시,남,0~9세,0,0,0
2018,경남,밀양시,남,10~19세,0,0,0
2018,경남,밀양시,남,20~29세,0,0,0
2018,경남,밀양시,남,30~39세,0,0,0
2018,경남,밀양시,남,40~49세,0,0,0
2018,경남,밀양시,남,50~59세,0,0,0
2018,경남,밀양시,남,60~69세,34,1783,109573980
2018,경남,밀양시,남,70~79세,124,4922,331800500
2018,경남,밀양시,남,80~89세,215,6727,444626080
2018,경남,밀양시,남,90~99세,39,2076,148203040
2018,경남,밀양시,남,100세 이상,0,0,0
2018,경남,밀양시,여,0~9세,0,0,0
2018,경남,밀양시,여,10~19세,0,0,0
2018,경남,밀양시,여,20~29세,0,0,0
2018,경남,밀양시,여,30~39세,0,0,0
2018,경남,밀양시,여,40~49세,0,0,0
2018,경남,밀양시,여,50~59세,0,0,0
2018,경남,밀양시,여,60~69세,57,1453,99106140
2018,경남,밀양시,여,70~79세,317,8359,554315990
2018,경남,밀양시,여,80~89세,710,32726,2211564680
2018,경남,밀양시,여,90~99세,186,11604,792435660
2018,경남,밀양시,여,100세 이상,0,0,0
2018,경남,거제시,남,0~9세,0,0,0
2018,경남,거제시,남,10~19세,0,0,0
2018,경남,거제시,남,20~29세,0,0,0
2018,경남,거제시,남,30~39세,0,0,0
2018,경남,거제시,남,40~49세,0,0,0
2018,경남,거제시,남,50~59세,0,0,0
2018,경남,거제시,남,60~69세,25,548,45840660
2018,경남,거제시,남,70~79세,92,1796,122953200
2018,경남,거제시,남,80~89세,114,4570,341439150
2018,경남,거제시,남,90~99세,18,888,66257320
2018,경남,거제시,남,100세 이상,0,0,0
2018,경남,거제시,여,0~9세,0,0,0
2018,경남,거제시,여,10~19세,0,0,0
2018,경남,거제시,여,20~29세,0,0,0
2018,경남,거제시,여,30~39세,0,0,0
2018,경남,거제시,여,40~49세,0,0,0
2018,경남,거제시,여,50~59세,0,0,0
2018,경남,거제시,여,60~69세,35,1610,129986720
2018,경남,거제시,여,70~79세,216,6326,490501260
2018,경남,거제시,여,80~89세,483,21621,1588990940
2018,경남,거제시,여,90~99세,89,3034,208070610
2018,경남,거제시,여,100세 이상,0,0,0
2018,경남,양산시,남,0~9세,0,0,0
2018,경남,양산시,남,10~19세,0,0,0
2018,경남,양산시,남,20~29세,0,0,0
2018,경남,양산시,남,30~39세,0,0,0
2018,경남,양산시,남,40~49세,0,0,0
2018,경남,양산시,남,50~59세,47,1411,102260400
2018,경남,양산시,남,60~69세,163,8949,644847630
2018,경남,양산시,남,70~79세,432,31781,2344084410
2018,경남,양산시,남,80~89세,386,26732,1968235080
2018,경남,양산시,남,90~99세,58,5719,429464360
2018,경남,양산시,남,100세 이상,0,0,0
2018,경남,양산시,여,0~9세,0,0,0
2018,경남,양산시,여,10~19세,0,0,0
2018,경남,양산시,여,20~29세,0,0,0
2018,경남,양산시,여,30~39세,0,0,0
2018,경남,양산시,여,40~49세,0,0,0
2018,경남,양산시,여,50~59세,43,360,34377530
2018,경남,양산시,여,60~69세,171,6982,507845630
2018,경남,양산시,여,70~79세,747,47658,3531142160
2018,경남,양산시,여,80~89세,1212,139505,10142606030
2018,경남,양산시,여,90~99세,304,47856,3518547280
2018,경남,양산시,여,100세 이상,0,0,0
2018,제주,서귀포시,남,0~9세,0,0,0
2018,제주,서귀포시,남,10~19세,0,0,0
2018,제주,서귀포시,남,20~29세,0,0,0
2018,제주,서귀포시,남,30~39세,0,0,0
2018,제주,서귀포시,남,40~49세,0,0,0
2018,제주,서귀포시,남,50~59세,0,0,0
2018,제주,서귀포시,남,60~69세,39,242,8385010
2018,제주,서귀포시,남,70~79세,215,1346,40580130
2018,제주,서귀포시,남,80~89세,212,1250,37001970
2018,제주,서귀포시,남,90~99세,25,98,2271670
2018,제주,서귀포시,남,100세 이상,0,0,0
2018,제주,서귀포시,여,0~9세,0,0,0
2018,제주,서귀포시,여,10~19세,0,0,0
2018,제주,서귀포시,여,20~29세,0,0,0
2018,제주,서귀포시,여,30~39세,0,0,0
2018,제주,서귀포시,여,40~49세,0,0,0
2018,제주,서귀포시,여,50~59세,0,0,0
2018,제주,서귀포시,여,60~69세,75,472,18942580
2018,제주,서귀포시,여,70~79세,404,2514,92683470
2018,제주,서귀포시,여,80~89세,763,5202,161267960
2018,제주,서귀포시,여,90~99세,243,1521,41638650
2018,제주,서귀포시,여,100세 이상,15,83,2807840
2018,제주,제주시,남,0~9세,0,0,0
2018,제주,제주시,남,10~19세,0,0,0
2018,제주,제주시,남,20~29세,0,0,0
2018,제주,제주시,남,30~39세,0,0,0
2018,제주,제주시,남,40~49세,0,0,0
2018,제주,제주시,남,50~59세,31,410,39302440
2018,제주,제주시,남,60~69세,153,2336,177434820
2018,제주,제주시,남,70~79세,590,7487,517652200
2018,제주,제주시,남,80~89세,621,8701,647981260
2018,제주,제주시,남,90~99세,90,2525,183652170
2018,제주,제주시,남,100세 이상,0,0,0
2018,제주,제주시,여,0~9세,0,0,0
2018,제주,제주시,여,10~19세,0,0,0
2018,제주,제주시,여,20~29세,0,0,0
2018,제주,제주시,여,30~39세,0,0,0
2018,제주,제주시,여,40~49세,0,0,0
2018,제주,제주시,여,50~59세,28,111,5921120
2018,제주,제주시,여,60~69세,194,1194,76954520
2018,제주,제주시,여,70~79세,947,8942,613660170
2018,제주,제주시,여,80~89세,2055,37306,2659953570
2018,제주,제주시,여,90~99세,755,16638,1154934940
2018,제주,제주시,여,100세 이상,33,712,49300650
2018,세종,세종시,남,0~9세,0,0,0
2018,세종,세종시,남,10~19세,0,0,0
2018,세종,세종시,남,20~29세,0,0,0
2018,세종,세종시,남,30~39세,0,0,0
2018,세종,세종시,남,40~49세,0,0,0
2018,세종,세종시,남,50~59세,0,0,0
2018,세종,세종시,남,60~69세,38,1449,103987200
2018,세종,세종시,남,70~79세,150,4575,308003760
2018,세종,세종시,남,80~89세,189,7499,530239740
2018,세종,세종시,남,90~99세,33,1786,130185640
2018,세종,세종시,남,100세 이상,0,0,0
2018,세종,세종시,여,0~9세,0,0,0
2018,세종,세종시,여,10~19세,0,0,0
2018,세종,세종시,여,20~29세,0,0,0
2018,세종,세종시,여,30~39세,0,0,0
2018,세종,세종시,여,40~49세,0,0,0
2018,세종,세종시,여,50~59세,0,0,0
2018,세종,세종시,여,60~69세,50,1120,72509220
2018,세종,세종시,여,70~79세,298,7969,522560340
2018,세종,세종시,여,80~89세,594,38678,2743848040
2018,세종,세종시,여,90~99세,160,13834,1006833840
2018,세종,세종시,여,100세 이상,0,0,0
2019,서울,강남구,남,0~9세,0,0,0
2019,서울,강남구,남,10~19세,0,0,0
2019,서울,강남구,남,20~29세,0,0,0
2019,서울,강남구,남,30~39세,0,0,0
2019,서울,강남구,남,40~49세,0,0,0
2019,서울,강남구,남,50~59세,42,151,23621530
2019,서울,강남구,남,60~69세,169,971,116344260
2019,서울,강남구,남,70~79세,437,1766,179644710
2019,서울,강남구,남,80~89세,495,3143,329979250
2019,서울,강남구,남,90~99세,75,610,47881580
2019,서울,강남구,남,100세 이상,0,0,0
2019,서울,강남구,여,0~9세,0,0,0
2019,서울,강남구,여,10~19세,0,0,0
2019,서울,강남구,여,20~29세,0,0,0
2019,서울,강남구,여,30~39세,0,0,0
2019,서울,강남구,여,40~49세,0,0,0
2019,서울,강남구,여,50~59세,82,265,34259870
2019,서울,강남구,여,60~69세,222,919,108653370
2019,서울,강남구,여,70~79세,854,5259,593165970
2019,서울,강남구,여,80~89세,1171,10287,948582380
2019,서울,강남구,여,90~99세,259,6031,440423330
2019,서울,강남구,여,100세 이상,0,0,0
2019,서울,강동구,남,0~9세,0,0,0
2019,서울,강동구,남,10~19세,0,0,0
2019,서울,강동구,남,20~29세,0,0,0
2019,서울,강동구,남,30~39세,0,0,0
2019,서울,강동구,남,40~49세,0,0,0
2019,서울,강동구,남,50~59세,36,311,28490010
2019,서울,강동구,남,60~69세,194,1804,214241680
2019,서울,강동구,남,70~79세,1022,10222,1027398820
2019,서울,강동구,남,80~89세,986,19407,1772357120
2019,서울,강동구,남,90~99세,237,6961,607692800
2019,서울,강동구,남,100세 이상,0,0,0
2019,서울,강동구,여,0~9세,0,0,0
2019,서울,강동구,여,10~19세,0,0,0
2019,서울,강동구,여,20~29세,0,0,0
2019,서울,강동구,여,30~39세,0,0,0
